image,bbox_x1,bbox_y1,bbox_x2,bbox_y2,det_confidence,palm_class,palm_confidence,environment_class,environment_confidence
palmera_415098.png,5,399,49,444,0.29413506388664246,3,0.9041634798049927,0,0.7847822308540344
palmera_415098.png,53,425,97,468,0.2940169870853424,3,0.4379785358905792,0,0.6080685257911682
palmera_415098.png,899,105,943,148,0.29128298163414,3,0.8206116557121277,3,0.8888248205184937
palmera_415098.png,671,518,716,562,0.28332510590553284,3,0.7498600482940674,0,0.7301158308982849
palmera_415098.png,221,38,266,81,0.2785288393497467,4,0.43775463104248047,0,0.8559706211090088
palmera_415098.png,377,542,421,587,0.2715986967086792,3,0.6513893008232117,3,0.46619632840156555
palmera_415098.png,638,498,680,540,0.26692408323287964,3,0.4723847210407257,0,0.6794908046722412
palmera_415098.png,46,495,92,541,0.26360756158828735,3,0.6365298628807068,0,0.654506504535675
palmera_415098.png,80,422,122,465,0.26157712936401367,3,0.680446207523346,0,0.655035674571991
palmera_415098.png,651,515,693,556,0.26053640246391296,3,0.32474735379219055,0,0.7325301170349121
palmera_415098.png,826,655,872,700,0.2586432993412018,3,0.4559348225593567,3,0.5508872866630554
palmera_415098.png,94,360,140,405,0.2585489749908447,3,0.8848056793212891,6,0.45771166682243347
palmera_415098.png,146,54,189,96,0.25700077414512634,4,0.5346276164054871,0,0.7036857604980469
palmera_415098.png,245,477,290,521,0.25512024760246277,3,0.5930688381195068,0,0.43179014325141907
palmera_415098.png,45,461,89,505,0.2498774528503418,3,0.3218473792076111,0,0.6199794411659241
palmera_415098.png,180,47,223,91,0.24711982905864716,3,0.42373812198638916,0,0.8138916492462158
palmera_415098.png,54,415,98,460,0.24642185866832733,2,0.4107574224472046,0,0.5042982697486877
palmera_415098.png,47,370,91,413,0.24550817906856537,3,0.665671169757843,3,0.5405709743499756
palmera_415098.png,166,70,210,114,0.24542057514190674,3,0.47632429003715515,0,0.629540205001831
palmera_415098.png,128,21,172,66,0.2441491186618805,3,0.5139966011047363,0,0.6427999138832092
palmera_415098.png,118,56,161,100,0.24245181679725647,3,0.6708031296730042,0,0.5091689229011536
palmera_415098.png,873,130,918,173,0.24240681529045105,0,0.35844317078590393,3,0.7512303590774536
palmera_415098.png,95,368,139,411,0.23895040154457092,3,0.5635107159614563,3,0.7539359927177429
palmera_415098.png,680,546,724,590,0.23726366460323334,4,0.4142184555530548,0,0.8586254715919495
palmera_415098.png,42,409,85,451,0.2368844449520111,3,0.40210220217704773,0,0.7371777296066284
palmera_415098.png,18,86,63,130,0.23632651567459106,3,0.4687768518924713,3,0.5957000851631165
palmera_415098.png,184,72,228,115,0.23624546825885773,3,0.6139608025550842,0,0.8074688911437988
palmera_415098.png,818,8,863,54,0.22851070761680603,3,0.5373665690422058,3,0.622769296169281
palmera_415098.png,178,39,224,84,0.22720742225646973,3,0.40358415246009827,0,0.6950981020927429
palmera_415098.png,50,410,95,454,0.225204199552536,3,0.6008826494216919,0,0.6301264762878418
palmera_415098.png,621,480,663,520,0.2224409580230713,3,0.49871453642845154,0,0.7617720365524292
palmera_415098.png,42,315,86,359,0.22075706720352173,3,0.6878758072853088,3,0.4697045683860779
palmera_415098.png,474,79,517,121,0.21941214799880981,3,0.7007091641426086,0,0.8274975419044495
palmera_415098.png,908,148,952,191,0.21911117434501648,3,0.4092998206615448,3,0.8326628804206848
palmera_415098.png,912,139,955,183,0.2182873636484146,4,0.6465139985084534,3,0.9007636904716492
palmera_415098.png,0,77,27,120,0.21817949414253235,3,0.9822017550468445,0,0.6651982069015503
palmera_415098.png,84,0,125,39,0.21725496649742126,3,0.3349929749965668,0,0.8256630897521973
palmera_415098.png,16,5,58,46,0.21644079685211182,4,0.35984793305397034,3,0.5943296551704407
palmera_415098.png,14,122,57,165,0.21604207158088684,4,0.3137308955192566,1,0.3472505807876587
palmera_415098.png,809,40,855,85,0.21581828594207764,3,0.6118486523628235,3,0.8347427845001221
palmera_415098.png,173,56,218,99,0.2138839215040207,4,0.9219018220901489,0,0.712988018989563
palmera_415098.png,305,56,349,99,0.21102787554264069,3,0.4546477198600769,0,0.71195387840271
palmera_415098.png,51,31,94,72,0.2083185464143753,3,0.5355516076087952,0,0.5411784648895264
palmera_415098.png,224,45,265,88,0.20787577331066132,4,0.4008065164089203,0,0.7160013914108276
palmera_415098.png,219,49,262,94,0.2074623703956604,4,0.4057372510433197,0,0.7511372566223145
palmera_415098.png,588,456,631,499,0.2048773467540741,3,0.5953137874603271,3,0.5663443207740784
palmera_415098.png,122,17,166,60,0.2032754123210907,3,0.6276810169219971,0,0.6096506714820862
palmera_415098.png,34,376,75,417,0.2030482292175293,3,0.6459161043167114,0,0.5316861271858215
palmera_415098.png,349,592,393,637,0.20222242176532745,3,0.6421207189559937,0,0.5895885825157166
palmera_415098.png,175,71,221,115,0.20090042054653168,3,0.5243512392044067,0,0.7238658666610718
palmera_415098.png,127,10,172,55,0.20075026154518127,3,0.832956075668335,0,0.5914643406867981
palmera_415098.png,856,296,902,341,0.200054332613945,3,0.3763343095779419,0,0.9711939096450806
palmera_415098.png,614,473,656,514,0.19855616986751556,2,0.464827299118042,0,0.7671875357627869
palmera_415098.png,113,0,156,41,0.19628627598285675,4,0.43794259428977966,0,0.8441049456596375
palmera_415098.png,172,63,215,105,0.19429583847522736,4,0.8158642053604126,0,0.6735382080078125
palmera_415098.png,225,60,267,101,0.19082914292812347,4,0.34218645095825195,0,0.6593575477600098
palmera_415098.png,616,452,658,494,0.1906672865152359,3,0.3882332444190979,0,0.7188054919242859
palmera_415098.png,147,62,190,103,0.18957799673080444,3,0.8167028427124023,0,0.6747656464576721
palmera_415098.png,165,79,210,123,0.1885068416595459,4,0.2577603757381439,0,0.7517138719558716
palmera_415098.png,71,379,113,421,0.1853916198015213,3,0.5649330019950867,3,0.6714346408843994
palmera_415098.png,302,50,345,93,0.1847180873155594,3,0.45420724153518677,0,0.7528985738754272
palmera_415098.png,42,374,85,416,0.18437165021896362,3,0.3412986695766449,0,0.645566463470459
palmera_415098.png,140,63,184,105,0.1841253936290741,3,0.665088415145874,0,0.5891602635383606
palmera_415498.png,506,534,553,579,0.3335891664028168,3,0.3314793109893799,0,0.7912102937698364
palmera_415498.png,323,566,368,612,0.32861486077308655,3,0.677560567855835,0,0.7634402513504028
palmera_415498.png,306,572,352,618,0.2903316020965576,3,0.8362022638320923,0,0.8292396068572998
palmera_415498.png,334,619,378,664,0.2820843458175659,3,0.5029208064079285,0,0.8618884086608887
palmera_415498.png,263,601,310,647,0.28081151843070984,3,0.3530025780200958,0,0.859616756439209
palmera_415498.png,491,506,537,552,0.27510499954223633,3,0.7881994843482971,0,0.7796784043312073
palmera_415498.png,408,607,454,652,0.27067700028419495,3,0.6563523411750793,0,0.8575091361999512
palmera_415498.png,345,544,390,589,0.26970094442367554,3,0.8214101791381836,0,0.8650577664375305
palmera_415498.png,315,361,362,408,0.2657121419906616,3,0.5876837968826294,0,0.6617735028266907
palmera_415498.png,339,384,385,429,0.259524405002594,3,0.885331392288208,0,0.7516297101974487
palmera_415498.png,275,533,325,581,0.25241661071777344,4,0.3620217740535736,0,0.8045640587806702
palmera_415498.png,466,506,513,553,0.24217920005321503,3,0.7578206062316895,0,0.7855228781700134
palmera_415498.png,447,480,490,524,0.24214784801006317,3,0.7763100862503052,0,0.7508928179740906
palmera_415498.png,527,573,572,619,0.2421259880065918,3,0.46888428926467896,0,0.8030509948730469
palmera_415498.png,254,564,301,611,0.24025243520736694,3,0.4601437449455261,0,0.854927122592926
palmera_415498.png,593,472,641,518,0.23937085270881653,3,0.8614906668663025,0,0.845121443271637
palmera_415498.png,390,632,434,676,0.23820839822292328,3,0.8335744142532349,0,0.7006435990333557
palmera_415498.png,424,587,470,632,0.23725564777851105,3,0.5321298837661743,0,0.7351461052894592
palmera_415498.png,351,388,396,434,0.23634201288223267,3,0.775530219078064,0,0.7507734298706055
palmera_415498.png,361,365,404,409,0.23421183228492737,3,0.47164493799209595,0,0.8009151816368103
palmera_415498.png,367,467,412,513,0.2319829910993576,3,0.5482727885246277,0,0.8168335556983948
palmera_415498.png,411,615,454,658,0.230946883559227,3,0.8515985012054443,0,0.8923338055610657
palmera_415498.png,456,535,503,582,0.23064719140529633,3,0.47576209902763367,0,0.7337020635604858
palmera_415498.png,521,566,566,611,0.23019938170909882,3,0.6319064497947693,0,0.73271644115448
palmera_415498.png,850,333,894,376,0.2300194501876831,3,0.6947789788246155,3,0.5085262656211853
palmera_415498.png,342,378,388,423,0.22896496951580048,3,0.8950655460357666,0,0.699491560459137
palmera_415498.png,437,639,482,684,0.22833390533924103,3,0.7113748788833618,0,0.8016906380653381
palmera_415498.png,131,510,175,554,0.2280821055173874,3,0.4564380347728729,0,0.8474459648132324
palmera_415498.png,626,530,673,577,0.22584551572799683,3,0.5077775120735168,0,0.75749272108078
palmera_415498.png,285,609,331,655,0.22513964772224426,3,0.6488595008850098,0,0.8580461740493774
palmera_415498.png,365,512,410,557,0.22463269531726837,3,0.579667866230011,0,0.798285722732544
palmera_415498.png,444,314,491,360,0.22450242936611176,3,0.48679119348526,0,0.9094791412353516
palmera_415498.png,840,539,889,588,0.22345252335071564,4,0.6874657273292542,6,0.3944738507270813
palmera_415498.png,441,631,486,677,0.2230604588985443,3,0.7472578287124634,0,0.8070245981216431
palmera_415498.png,311,614,357,659,0.2217315435409546,3,0.8337600231170654,0,0.7854724526405334
palmera_415498.png,525,437,573,484,0.2213899791240692,3,0.7852038741111755,0,0.7757821679115295
palmera_415498.png,841,291,889,340,0.21464960277080536,4,0.5885912775993347,0,0.5805504322052002
palmera_415498.png,374,671,422,719,0.21265853941440582,3,0.49994051456451416,0,0.8059530258178711
palmera_415498.png,352,629,397,674,0.21231113374233246,3,0.3732564449310303,0,0.7578598260879517
palmera_415498.png,628,539,674,585,0.20876528322696686,3,0.3771533966064453,0,0.8079875707626343
palmera_415498.png,338,591,383,636,0.20773683488368988,3,0.5885935425758362,0,0.860334038734436
palmera_415498.png,319,613,365,658,0.20632344484329224,3,0.6633948683738708,0,0.8606098890304565
palmera_415498.png,282,528,330,576,0.20534661412239075,3,0.6973059773445129,0,0.7756720781326294
palmera_415498.png,800,418,846,463,0.20484256744384766,3,0.5515503883361816,0,0.6399893760681152
palmera_415498.png,463,491,509,537,0.20381136238574982,3,0.572319746017456,0,0.8010385632514954
palmera_415498.png,514,563,561,608,0.2031792849302292,3,0.7834329009056091,0,0.7838802337646484
palmera_415498.png,589,599,637,649,0.20260615646839142,3,0.6527708768844604,0,0.897781491279602
palmera_415498.png,682,480,730,527,0.19949555397033691,0,0.3753107488155365,0,0.9119385480880737
palmera_415498.png,409,623,453,666,0.19865301251411438,3,0.597670316696167,0,0.9085447192192078
palmera_415498.png,839,300,889,350,0.19734671711921692,3,0.6053165793418884,0,0.4940781593322754
palmera_415498.png,629,549,675,594,0.19698064029216766,3,0.38744208216667175,0,0.7719365358352661
palmera_415498.png,730,243,778,292,0.1966722458600998,3,0.750186562538147,0,0.9162161946296692
palmera_415498.png,425,479,472,524,0.19646340608596802,3,0.618590772151947,0,0.8349571824073792
palmera_415498.png,835,313,883,360,0.19617904722690582,3,0.8824755549430847,0,0.7748433947563171
palmera_415498.png,514,415,562,462,0.19278885424137115,4,0.45382997393608093,0,0.8006228804588318
palmera_415498.png,386,638,431,682,0.19074647128582,4,0.3980333209037781,0,0.861831545829773
palmera_415498.png,590,592,638,641,0.1897544264793396,5,0.42858296632766724,0,0.8477036356925964
palmera_415498.png,348,474,394,520,0.18864037096500397,3,0.6560500860214233,0,0.8764463067054749
palmera_415498.png,348,396,395,442,0.1885046511888504,4,0.40196675062179565,0,0.690678596496582
palmera_415498.png,334,390,380,434,0.18640285730361938,3,0.8042241334915161,0,0.7827244400978088
palmera_415498.png,518,409,565,457,0.18618535995483398,3,0.7692564725875854,0,0.7356055974960327
palmera_415498.png,793,443,837,487,0.1860053688287735,4,0.4186510741710663,0,0.7474933862686157
palmera_415498.png,273,604,321,650,0.18440936505794525,3,0.36232608556747437,0,0.7058601975440979
palmera_415898.png,575,221,619,266,0.2964867353439331,3,0.4184897541999817,2,0.4029458463191986
palmera_415898.png,518,359,564,403,0.23988398909568787,1,0.5791406035423279,3,0.4250554144382477
palmera_415898.png,681,337,726,382,0.23555989563465118,3,0.9120633602142334,0,0.4277039170265198
palmera_415898.png,580,161,624,205,0.22328095138072968,1,0.5499570369720459,3,0.9634035229682922
palmera_415898.png,653,374,700,420,0.20567455887794495,3,0.4271485507488251,3,0.37018436193466187
palmera_415898.png,498,339,545,386,0.19758035242557526,5,0.30974847078323364,4,0.7096520662307739
palmera_415898.png,561,179,605,223,0.19173437356948853,1,0.4931376576423645,3,0.8754611015319824
palmera_415898.png,609,145,651,186,0.18563631176948547,3,0.7246151566505432,3,0.9678806662559509
palmera_416298.png,581,135,625,180,0.347769170999527,3,0.45184800028800964,1,0.31171998381614685
palmera_416298.png,594,136,638,180,0.3340902626514435,3,0.6344677805900574,1,0.3201085925102234
palmera_416298.png,561,172,606,216,0.31047323346138,0,0.2626727521419525,6,0.47961729764938354
palmera_416298.png,558,117,600,160,0.3063247799873352,3,0.39237773418426514,6,0.3673733174800873
palmera_416298.png,622,100,665,143,0.3052883744239807,4,0.6495940685272217,6,0.5811867713928223
palmera_416298.png,568,154,613,198,0.3005773425102234,3,0.3492312729358673,3,0.19937323033809662
palmera_416298.png,537,139,582,183,0.2981983721256256,3,0.42509323358535767,1,0.23972047865390778
palmera_416298.png,611,107,656,151,0.2948254644870758,3,0.3125258684158325,6,0.5499721169471741
palmera_416298.png,564,163,609,209,0.28535932302474976,4,0.3504507541656494,6,0.460443377494812
palmera_416298.png,579,102,623,145,0.2801111042499542,3,0.5595966577529907,1,0.5068984627723694
palmera_416298.png,555,178,602,225,0.2724984586238861,3,0.377170205116272,6,0.3993637263774872
palmera_416298.png,551,123,595,167,0.27096712589263916,3,0.6664218902587891,1,0.411867618560791
palmera_416298.png,503,184,548,228,0.27013447880744934,0,0.427691787481308,1,0.48751237988471985
palmera_416298.png,553,187,598,231,0.26954466104507446,3,0.3115439713001251,6,0.2869355380535126
palmera_416298.png,641,62,687,108,0.2667934000492096,4,0.2871561646461487,6,0.6187464594841003
palmera_416298.png,578,143,622,186,0.2647372782230377,3,0.4730002284049988,1,0.3459433615207672
palmera_416298.png,554,195,598,238,0.26205506920814514,1,0.5695504546165466,6,0.3536120355129242
palmera_416298.png,610,117,653,161,0.25914403796195984,0,0.4308975636959076,6,0.5082133412361145
palmera_416298.png,835,140,880,185,0.24898187816143036,4,0.8698365688323975,4,0.7141630053520203
palmera_416298.png,627,87,671,131,0.2449069619178772,4,0.5844781398773193,6,0.5561648011207581
palmera_416298.png,938,463,981,506,0.24364718794822693,4,0.26950934529304504,4,0.4654006361961365
palmera_416298.png,538,205,583,250,0.23968783020973206,3,0.5012114644050598,6,0.26701289415359497
palmera_416298.png,563,181,608,226,0.2329862117767334,4,0.3856646716594696,6,0.47006210684776306
palmera_416298.png,528,153,572,197,0.23250816762447357,3,0.4778686761856079,1,0.30194026231765747
palmera_416298.png,626,93,669,137,0.2317316085100174,4,0.5696893334388733,6,0.44987553358078003
palmera_416298.png,588,127,633,172,0.22866763174533844,3,0.8104930520057678,6,0.30067408084869385
palmera_416298.png,601,121,646,165,0.22647625207901,3,0.4071497917175293,6,0.5128479599952698
palmera_416298.png,627,79,672,124,0.2209286242723465,3,0.4977177679538727,6,0.581757664680481
palmera_416298.png,703,105,747,148,0.2176332175731659,1,0.7534613609313965,2,0.4331212639808655
palmera_416298.png,514,168,557,212,0.21625171601772308,3,0.7869283556938171,1,0.4608020782470703
palmera_416298.png,531,147,576,192,0.21473348140716553,3,0.3757924735546112,1,0.42490047216415405
palmera_416298.png,582,151,626,195,0.21009160578250885,3,0.4110717177391052,6,0.45726990699768066
palmera_416298.png,828,595,871,638,0.20955954492092133,4,0.4106469750404358,4,0.5972026586532593
palmera_416298.png,545,130,591,177,0.20627279579639435,3,0.3216651976108551,1,0.4613281190395355
palmera_416298.png,681,17,726,62,0.19606822729110718,3,0.5131796002388,6,0.4554692208766937
palmera_416298.png,629,70,678,117,0.19350135326385498,4,0.5189249515533447,6,0.640032947063446
palmera_416298.png,515,229,562,276,0.18971116840839386,2,0.4214957356452942,3,0.23527537286281586
palmera_416298.png,548,150,589,192,0.1856837421655655,3,0.2579215168952942,1,0.31945666670799255
palmera_416298.png,991,608,1018,657,0.185613751411438,4,0.6467297673225403,4,0.8911556005477905
palmera_416698.png,964,110,1008,154,0.3032321631908417,3,0.6284036040306091,0,0.6999348998069763
palmera_416698.png,985,57,1018,100,0.29863667488098145,3,0.5979670286178589,0,0.6631228923797607
palmera_416698.png,295,452,338,495,0.2740604281425476,3,0.5159443020820618,0,0.967872142791748
palmera_416698.png,348,321,388,362,0.2702261507511139,3,0.44660496711730957,0,0.9817516207695007
palmera_416698.png,992,121,1018,167,0.25588133931159973,4,0.6569668650627136,0,0.7508448362350464
palmera_416698.png,460,444,502,485,0.2557079493999481,3,0.4440203905105591,0,0.8472281098365784
palmera_416698.png,411,625,452,666,0.254263311624527,2,0.21347109973430634,0,0.9547135829925537
palmera_416698.png,456,352,499,395,0.24954046308994293,3,0.5224382281303406,0,0.9523577690124512
palmera_416698.png,986,64,1018,107,0.24688409268856049,3,0.47756561636924744,0,0.7698360681533813
palmera_416698.png,406,411,449,454,0.2455333024263382,2,0.2902747094631195,0,0.9444690346717834
palmera_416698.png,969,113,1014,158,0.23846089839935303,4,0.3468010723590851,0,0.7923277616500854
palmera_416698.png,282,509,325,552,0.23687532544136047,3,0.7883004546165466,0,0.9733253121376038
palmera_416698.png,937,11,981,57,0.23652398586273193,3,0.41867920756340027,0,0.6501407623291016
palmera_416698.png,936,56,981,101,0.2364419400691986,3,0.5121298432350159,0,0.7375109195709229
palmera_416698.png,261,447,304,490,0.23545464873313904,3,0.47479602694511414,0,0.9350751638412476
palmera_416698.png,472,291,516,333,0.23372718691825867,4,0.4431752860546112,0,0.966695249080658
palmera_416698.png,359,299,400,340,0.23314936459064484,4,0.3305688202381134,0,0.9741909503936768
palmera_416698.png,354,274,393,313,0.23202234506607056,3,0.40776756405830383,0,0.9726743102073669
palmera_416698.png,454,401,496,442,0.2310924082994461,2,0.3281053602695465,0,0.9443677067756653
palmera_416698.png,392,460,437,504,0.22427970170974731,3,0.5428329706192017,0,0.9427217841148376
palmera_416698.png,391,241,435,283,0.22256824374198914,4,0.35009804368019104,0,0.9850839972496033
palmera_416698.png,457,432,499,475,0.21891003847122192,5,0.34505462646484375,0,0.9343633651733398
palmera_416698.png,468,183,514,227,0.20914219319820404,3,0.7250494956970215,0,0.9202371835708618
palmera_416698.png,944,78,986,120,0.2055187076330185,3,0.3978905975818634,0,0.7613278031349182
palmera_416698.png,451,336,495,380,0.20383596420288086,3,0.3962038457393646,0,0.9613087773323059
palmera_416698.png,458,363,500,404,0.20170140266418457,4,0.611110508441925,0,0.9238234758377075
palmera_416698.png,475,412,517,453,0.20065049827098846,0,0.394802451133728,0,0.8967451453208923
palmera_416698.png,937,65,981,108,0.20056302845478058,3,0.3556063175201416,0,0.7396275997161865
palmera_416698.png,345,314,386,355,0.19508486986160278,3,0.3172939419746399,0,0.9687772393226624
palmera_416698.png,502,101,547,146,0.19488608837127686,4,0.3879275918006897,0,0.8253593444824219
palmera_416698.png,351,337,393,379,0.19422762095928192,3,0.5968238115310669,0,0.970282256603241
palmera_416698.png,448,330,492,374,0.19282253086566925,0,0.3092384338378906,0,0.9727881550788879
palmera_416698.png,453,424,496,467,0.19024667143821716,3,0.6906143426895142,0,0.906226396560669
palmera_416698.png,297,444,341,487,0.18644782900810242,3,0.6905125975608826,0,0.9180172085762024
palmera_416698.png,456,440,497,481,0.1862652748823166,3,0.39821454882621765,0,0.9031046628952026
palmera_417098.png,487,343,531,386,0.3452073335647583,3,0.6040298938751221,0,0.7801861763000488
palmera_417098.png,517,319,560,361,0.32683634757995605,3,0.5821460485458374,0,0.646142303943634
palmera_417098.png,367,123,411,166,0.30527952313423157,3,0.5100426077842712,0,0.72553950548172
palmera_417098.png,482,201,523,242,0.2744075655937195,3,0.48047029972076416,0,0.8117600083351135
palmera_417098.png,975,572,1016,615,0.25216636061668396,5,0.35129085183143616,0,0.8755502700805664
palmera_417098.png,511,199,555,240,0.24894121289253235,3,0.4599025547504425,0,0.6368975639343262
palmera_417098.png,490,97,532,139,0.2348959743976593,3,0.6468173265457153,0,0.6656643748283386
palmera_417098.png,967,601,1010,643,0.22928854823112488,3,0.3880252540111542,0,0.9523871541023254
palmera_417098.png,538,113,579,153,0.20816384255886078,3,0.7587810754776001,0,0.6245334148406982
palmera_417098.png,511,361,553,402,0.20743031799793243,3,0.9281551837921143,0,0.8003919720649719
palmera_417098.png,510,353,551,394,0.2069838047027588,3,0.5189771056175232,0,0.7774433493614197
palmera_417098.png,373,143,414,185,0.20154346525669098,2,0.4808969795703888,0,0.592502772808075
palmera_417098.png,383,159,426,202,0.1898248791694641,3,0.444147527217865,0,0.8358564972877502
palmera_417098.png,965,607,1006,648,0.1860370934009552,3,0.5978615880012512,0,0.9522168636322021
palmera_417498.png,523,336,564,378,0.39545515179634094,3,0.950957179069519,0,0.660261332988739
palmera_417498.png,564,189,608,233,0.3773317039012909,3,0.5633965134620667,3,0.7459052205085754
palmera_417498.png,527,46,570,88,0.35987475514411926,3,0.8837247490882874,0,0.5232983231544495
palmera_417498.png,509,225,550,268,0.3422396779060364,3,0.5283756256103516,3,0.6454291939735413
palmera_417498.png,990,634,1018,680,0.3419382870197296,3,0.45079830288887024,0,0.7338664531707764
palmera_417498.png,455,72,498,115,0.33971938490867615,3,0.32705965638160706,3,0.5497576594352722
palmera_417498.png,57,418,100,461,0.3347439467906952,3,0.3083149492740631,3,0.8641519546508789
palmera_417498.png,539,314,580,355,0.331479012966156,3,0.8717266321182251,3,0.6945144534111023
palmera_417498.png,470,80,510,119,0.32047829031944275,3,0.8570879101753235,3,0.5739957690238953
palmera_417498.png,493,356,535,397,0.32020050287246704,3,0.48500654101371765,3,0.6238132119178772
palmera_417498.png,519,30,562,73,0.31981512904167175,3,0.8864886164665222,0,0.5818051695823669
palmera_417498.png,525,309,568,352,0.3143135607242584,3,0.9217125177383423,3,0.7653853893280029
palmera_417498.png,31,529,73,570,0.3138597309589386,3,0.45489826798439026,0,0.5550472736358643
palmera_417498.png,516,295,556,335,0.30853092670440674,3,0.9372832179069519,3,0.5731734037399292
palmera_417498.png,86,423,123,460,0.30202966928482056,3,0.8756588697433472,3,0.7471801042556763
palmera_417498.png,549,101,592,145,0.3013851046562195,3,0.5791310667991638,0,0.5356675386428833
palmera_417498.png,586,310,631,353,0.30087655782699585,3,0.7866746187210083,3,0.6970204710960388
palmera_417498.png,351,358,396,402,0.29990512132644653,3,0.814946174621582,0,0.9101031422615051
palmera_417498.png,539,330,580,371,0.2994855046272278,3,0.857583224773407,0,0.531305730342865
palmera_417498.png,390,30,435,75,0.2972469627857208,3,0.9478971362113953,0,0.6760880947113037
palmera_417498.png,494,195,539,239,0.2954716682434082,3,0.645963728427887,3,0.7470114827156067
palmera_417498.png,24,490,68,533,0.29112040996551514,3,0.7439120411872864,3,0.7603749632835388
palmera_417498.png,399,54,442,98,0.2823925018310547,3,0.7265908122062683,0,0.5245364308357239
palmera_417498.png,575,369,618,412,0.2802632451057434,3,0.8138278126716614,0,0.7670350074768066
palmera_417498.png,580,172,625,216,0.27930259704589844,3,0.8097213506698608,3,0.7787578105926514
palmera_417498.png,521,344,561,386,0.277880996465683,3,0.8263567090034485,3,0.583081841468811
